timestamp,q[0],q[1],q[2],q[3]
659162128,0.67403483,0.008390551,-0.01977118,0.7383873
659218116,0.6739793,0.008711765,-0.019686857,0.7384366
659270120,0.6739186,0.00768216,-0.02023784,0.73848844
659322124,0.6739667,0.007759816,-0.020514874,0.7384361
659374120,0.6739642,0.007447514,-0.02083703,0.73843265
659426118,0.6739937,0.007216124,-0.020552788,0.73841596
659478114,0.67394876,0.006898652,-0.020628855,0.73845786
659530134,0.6740081,0.007054222,-0.020865101,0.73839563
659583021,0.67407507,0.007192339,-0.02132956,0.7383199
659635025,0.67415917,0.007898849,-0.02244841,0.73820263
659687033,0.67425185,0.00838726,-0.023625681,0.73807585
659739024,0.6742585,0.008074475,-0.022939721,0.738095
659790911,0.6741952,0.008130369,-0.023484193,0.738135
659842944,0.67414176,0.00751857,-0.022262266,0.73822814
659894918,0.67400116,0.006740914,-0.020391213,0.73841816
659946913,0.6738803,0.005983783,-0.019983362,0.7385461
659998927,0.67370003,0.005436468,-0.018717548,0.73874784
660050918,0.6735384,0.005856414,-0.018494647,0.7388977
660106917,0.6733096,0.004847203,-0.017769752,0.7391312
660158911,0.67312807,0.004762034,-0.017970942,0.73929226
660210914,0.6729871,0.004695871,-0.017021213,0.7394435
660262912,0.6728171,0.005131967,-0.017427327,0.7395858
660314909,0.6726429,0.004687973,-0.016666956,0.73976475
660366913,0.6725768,0.005275147,-0.016473528,0.73982525
660418917,0.67252105,0.005198521,-0.01656374,0.73987436
660470909,0.6724566,0.005140248,-0.017085802,0.73992145
660524521,0.67242783,0.005517672,-0.017216455,0.7399419
660576517,0.6724865,0.00580924,-0.018170955,0.7398636
660628511,0.67256737,0.0051626,-0.018192826,0.7397943
660684516,0.6726394,0.005974393,-0.018046508,0.73972625
660736512,0.67273,0.005658802,-0.018139644,0.73964405
660788511,0.6727355,0.006339679,-0.01868208,0.73962003
660840516,0.6728091,0.006768214,-0.018144604,0.73956263
660892519,0.67289877,0.006791682,-0.019068427,0.7394576
660944527,0.67291003,0.007273273,-0.019541072,0.7394304
660996520,0.67297894,0.007346557,-0.019185789,0.73937637
661048529,0.6730672,0.007715016,-0.020310236,0.7392622
661104515,0.67304945,0.007123841,-0.02110386,0.73926204
661156510,0.67308617,0.007433852,-0.0202359,0.7392498
661209421,0.67313486,0.007321899,-0.020065159,0.73921126
661261433,0.6731355,0.006822555,-0.020472111,0.7392042
661313423,0.6731559,0.007158869,-0.01929933,0.7392141
661365428,0.6731347,0.006947783,-0.019479442,0.7392307
661417310,0.67304885,0.006127752,-0.019496627,0.7393157
661469330,0.6730112,0.005508055,-0.019680724,0.73934996
661521354,0.67308944,0.005878591,-0.019218205,0.73928803
661573318,0.67308795,0.005522945,-0.019398168,0.7392874
661629313,0.6730416,0.006232703,-0.01919966,0.7393292
661681319,0.6730478,0.006291654,-0.01867037,0.7393366
661733309,0.67308587,0.005752568,-0.018538298,0.7393096
661785315,0.6730494,0.005959727,-0.017578207,0.7393646
661837312,0.67298055,0.005969204,-0.017183794,0.73943645
661889314,0.67285717,0.005417409,-0.017635949,0.73954237
661941351,0.67279655,0.005762145,-0.017697109,0.7395935
661993312,0.6727039,0.006382364,-0.017324729,0.7396814
662049315,0.67259496,0.00606301,-0.017258704,0.7397847
662101317,0.6724954,0.005995526,-0.017153189,0.73987824
662150915,0.67254055,0.006082037,-0.01691544,0.739842
662206913,0.672503,0.005871458,-0.017252665,0.7398701
662258919,0.6725219,0.00601365,-0.017667945,0.73984194
662310912,0.6724661,0.006117069,-0.016974842,0.739908
662362930,0.67251337,0.006648356,-0.016780006,0.73986495
662414916,0.67250496,0.006421752,-0.016950484,0.73987067
662466917,0.6724931,0.006707047,-0.017052304,0.73987657
662518918,0.6724668,0.006533994,-0.017235173,0.7398978
662570913,0.67250174,0.006301135,-0.017083524,0.7398715
662626928,0.6725013,0.006809067,-0.01737998,0.7398605
662678915,0.672481,0.006432939,-0.017930562,0.7398693
662730919,0.6724849,0.006821926,-0.018277809,0.73985374
662782914,0.67244256,0.007283083,-0.018245442,0.7398886
662835829,0.6723168,0.006874596,-0.018564252,0.7399989
662887824,0.6723238,0.006583477,-0.018819846,0.7399886
662939838,0.67236894,0.006220197,-0.019042185,0.7399452
662991824,0.6723219,0.005679361,-0.018970376,0.73999405
663043840,0.672299,0.005935181,-0.019328011,0.7400036
663099739,0.6722899,0.005902024,-0.019249573,0.74001426
663151720,0.6722979,0.005706241,-0.020204725,0.73998296
663203714,0.6723331,0.005368294,-0.01960649,0.7399696
663255737,0.67238665,0.005695255,-0.019847646,0.7399121
663307709,0.6723695,0.005214842,-0.019711323,0.73993486
663359728,0.6723422,0.005160768,-0.02028233,0.7399446
663411750,0.6723373,0.005055562,-0.02059849,0.7399411
663463720,0.6722514,0.005712071,-0.021069858,0.740001
663519739,0.6722571,0.005172114,-0.02104974,0.7400004
663571715,0.6723136,0.005535782,-0.020679135,0.7399569
663623713,0.6722923,0.005314563,-0.019812692,0.74000156
663675712,0.67232525,0.005869693,-0.020076964,0.7399603
663727731,0.672358,0.005476858,-0.019646723,0.7399452
663780623,0.6724684,0.005607699,-0.019478897,0.73984826
663832661,0.67239916,0.005762885,-0.019494751,0.7399096
663884622,0.67239434,0.005803957,-0.01947252,0.73991424
663936622,0.6724292,0.005444612,-0.019387396,0.7398875
663988518,0.67243195,0.005580718,-0.01886634,0.7398975
664044519,0.6724286,0.005498753,-0.01878538,0.7399032
664096513,0.67239887,0.005628423,-0.018794594,0.73992896
664148512,0.6723795,0.005502468,-0.019236803,0.7399362
664200532,0.672355,0.005933626,-0.018789303,0.7399666
664252528,0.67226416,0.00568741,-0.018692996,0.74005353
664304539,0.67219746,0.00571475,-0.018948505,0.74010736
664356518,0.6721858,0.006256926,-0.018766701,0.74011827
664408515,0.67212677,0.0056449,-0.018886516,0.74017376
664464514,0.6720409,0.00548069,-0.018564105,0.7402611
664516514,0.671863,0.005866788,-0.018785413,0.740414
664568512,0.67173153,0.005510181,-0.018501908,0.7405432
664620513,0.6716177,0.005301895,-0.018470965,0.7406487
664672564,0.67154914,0.005604031,-0.018358424,0.7407114
664725432,0.6714896,0.005540771,-0.018595118,0.7407599
664777438,0.6715101,0.005783412,-0.01774683,0.7407603
664829426,0.67156094,0.006323676,-0.01772265,0.74071044
664881452,0.6715823,0.005988588,-0.017501416,0.7406991
664933319,0.671668,0.006506643,-0.017506609,0.74061686
664989319,0.6716919,0.00709274,-0.01741496,0.74059206
665041337,0.67164296,0.007383823,-0.01785636,0.74062306
665093319,0.6715669,0.007317079,-0.01771783,0.74069595
665145314,0.67152286,0.007524396,-0.01793136,0.74072874
665197342,0.6715004,0.007770906,-0.018560186,0.74073106
665249314,0.6713956,0.007457047,-0.018625598,0.74082756
665301351,0.6713855,0.007621361,-0.018946422,0.7408269
665353318,0.67145705,0.007452324,-0.01906481,0.74076074
665409319,0.671473,0.007319008,-0.019051015,0.7407479
665461328,0.6715179,0.007270571,-0.01878103,0.7407146
665513309,0.67162424,0.006958161,-0.018804474,0.7406207
665565310,0.6717091,0.006717382,-0.018958041,0.740542
665617308,0.6717201,0.006568964,-0.01866026,0.74054086
665670928,0.67169017,0.006063399,-0.018433021,0.74057806
665722917,0.67172134,0.006546514,-0.018594515,0.7405417
665774918,0.67166513,0.005979525,-0.018396802,0.7406023
665826914,0.671695,0.005719656,-0.018377097,0.7405778
665878917,0.67169887,0.00563422,-0.018707568,0.7405667
665930910,0.6717499,0.005925075,-0.01846386,0.7405243
665986911,0.6717102,0.005185943,-0.018541493,0.74056387
666038928,0.6717021,0.005460877,-0.019068386,0.7405558
666090913,0.67164576,0.005522833,-0.01824062,0.7406273
666142912,0.6715438,0.004909912,-0.018630363,0.7407144
666194914,0.6714113,0.004381864,-0.018776892,0.7408341
666246929,0.6713441,0.004616273,-0.01870941,0.7408953
666298911,0.6713486,0.004406471,-0.018838203,0.74088925
666351844,0.67131716,0.004378834,-0.019422887,0.74090284
666403837,0.67136765,0.004267822,-0.019172717,0.74086416
666455828,0.67136914,0.003893216,-0.019316588,0.7408611
666507835,0.6712442,0.004165107,-0.019093864,0.74097866
666559850,0.6711445,0.004375704,-0.018593306,0.7410805
666611712,0.67100877,0.004787614,-0.018360522,0.7412066
666663740,0.67090285,0.004898663,-0.017834617,0.7413146
666715717,0.6707775,0.005053221,-0.017759804,0.74142885
666767726,0.67053396,0.005675558,-0.01742365,0.74165255
666819833,0.6701967,0.005818855,-0.0177375,0.7419487
666871737,0.6699527,0.005714076,-0.018436514,0.7421529
666923710,0.66971034,0.00638872,-0.017434496,0.7423903
666975717,0.6694912,0.005848741,-0.016379666,0.7426165
667027711,0.66935277,0.006514393,-0.016922703,0.7427234
667079728,0.6692486,0.006666192,-0.016449349,0.7428266
667131720,0.6692938,0.007170595,-0.016169855,0.74278736
667187732,0.6693705,0.00661682,-0.016182259,0.7427231
667239720,0.6695947,0.006724712,-0.016122311,0.74252135
667289352,0.66988814,0.006957222,-0.01646208,0.742247
667341327,0.6701393,0.006469239,-0.015843913,0.7420381
667397311,0.67062134,0.006710463,-0.01623581,0.7415919
667449329,0.67099065,0.0065152,-0.016396197,0.74125594
667501321,0.67142755,0.006249131,-0.01644569,0.7408614
667553312,0.6718773,0.006448418,-0.01635845,0.7404538
667605334,0.6723031,0.005803874,-0.016393922,0.7400717
667657317,0.6726751,0.005680817,-0.016364437,0.7397353
667709374,0.67301035,0.005749334,-0.016417388,0.7394286
667761319,0.6734275,0.005953194,-0.016811257,0.73903817
667817310,0.67386013,0.005624017,-0.01719389,0.7386375
667869317,0.6742573,0.005714854,-0.017626846,0.738264
667921313,0.6746219,0.005630716,-0.01762833,0.73793155
667974227,0.6750254,0.006163445,-0.017896619,0.7375517
668026916,0.6753017,0.005938524,-0.017926339,0.7372999
668078917,0.6755326,0.006049669,-0.017682299,0.7370933
668130914,0.67576104,0.006318621,-0.018146524,0.73687035
668182947,0.6758462,0.006004995,-0.0186819,0.7367815
668234913,0.6758414,0.006299171,-0.019118818,0.7367722
668286917,0.67584914,0.007122943,-0.01910777,0.7367579
668338908,0.6757628,0.007203683,-0.019393388,0.73682886
668394915,0.6757426,0.007584706,-0.01911446,0.73685074
668446916,0.6757557,0.00739116,-0.018777546,0.7368494
668498911,0.67565197,0.007991652,-0.018905936,0.736935
668550911,0.6755331,0.007763131,-0.019290928,0.73703635
668602913,0.6755008,0.007916963,-0.019498132,0.73705894
668654927,0.6754428,0.00815692,-0.019508578,0.7371092
668707826,0.67531353,0.008031479,-0.018720595,0.73724943
668759844,0.67523414,0.007686247,-0.018906355,0.73732114
668811844,0.6752033,0.008263599,-0.01870566,0.7373482
668863838,0.67515236,0.008118292,-0.018373147,0.7374048
668915711,0.6751952,0.008304584,-0.019046267,0.7373464
668967743,0.6752265,0.008392029,-0.019233692,0.73731196
669019729,0.67530704,0.00909918,-0.019461825,0.73722374
669071720,0.67553186,0.008614215,-0.019097924,0.7370331
669123715,0.6757774,0.009425944,-0.019234393,0.7367946
669175717,0.67609215,0.00851014,-0.018498909,0.73653567
669231731,0.67625713,0.008692728,-0.018207707,0.73638934
669283712,0.6763202,0.00869903,-0.018451115,0.73632526
669335716,0.6764145,0.008812471,-0.018145261,0.736245
669387716,0.6765094,0.008906545,-0.017935228,0.7361617
669439739,0.6766095,0.007841231,-0.018605407,0.73606527
669491748,0.6766531,0.008099778,-0.018516079,0.7360247
669543719,0.67672974,0.007792252,-0.018541992,0.73595685
669595720,0.6767263,0.007607359,-0.017936714,0.73597693
669644664,0.67676413,0.00649881,-0.016991349,0.7359752
669700625,0.67677325,0.004034697,-0.015153714,0.7360246
669752625,0.6768307,0.000913772,-0.011392492,0.73605
669804625,0.6768621,-0.005613608,-0.006351127,0.73606104
669856515,0.6768158,-0.009621636,-0.002280197,0.7360861
669908512,0.67665124,-0.01684317,0.005251211,0.7360923
669960520,0.6767428,-0.020823548,0.008695663,0.7358737
670012532,0.676613,-0.027166774,0.015165007,0.7356813
670064514,0.67667407,-0.029463725,0.017761745,0.7354785
670120509,0.676465,-0.03545855,0.022988154,0.7352615
670172531,0.67632365,-0.036798824,0.024323728,0.7352827
670224518,0.6760528,-0.041798603,0.027984742,0.7351343
670276546,0.67566466,-0.042221278,0.029372146,0.7354128
670328531,0.6752361,-0.045497168,0.03148407,0.73552364
670380519,0.67468524,-0.046644073,0.03334845,0.73587507
670432516,0.6741113,-0.048583083,0.03573121,0.73616374
670484510,0.6736571,-0.049212974,0.036818646,0.73648393
670540514,0.67305315,-0.051160008,0.03891619,0.73679554
670589427,0.6725305,-0.052440286,0.041113265,0.7370634
670645437,0.6721139,-0.052953348,0.041592155,0.7373798
670697429,0.67154753,-0.055535972,0.043600008,0.73758984
670749418,0.67102844,-0.056193057,0.044865794,0.73793656
670801325,0.67043936,-0.058366887,0.04677373,0.7381847
670853319,0.6697883,-0.058944717,0.047596127,0.7386771
670905316,0.66884893,-0.061911613,0.050459687,0.7390953
670957350,0.66792375,-0.063593306,0.053035095,0.73960876
671009316,0.6668761,-0.06682178,0.055665348,0.7400761
671065312,0.6657142,-0.06954756,0.05911706,0.7406031
671117328,0.6647213,-0.073489435,0.06297841,0.740796
671169318,0.66401666,-0.07696764,0.065934986,0.7408175
671221322,0.66305923,-0.081496686,0.07071135,0.74075013
671273328,0.66206044,-0.085467614,0.07524066,0.7407497
671325314,0.6613998,-0.08894443,0.07791043,0.74065465
671377348,0.6606413,-0.09167733,0.08097587,0.7406695
671429314,0.6600844,-0.093395375,0.0821444,0.74082273
671482252,0.6595272,-0.09463976,0.08302177,0.7410632
671534934,0.6589507,-0.09475034,0.08321844,0.7415397
671586912,0.658306,-0.094204135,0.08400199,0.7420933
671638916,0.65804183,-0.0935673,0.082524896,0.74257374
671690912,0.6576754,-0.09304919,0.08126631,0.7431022
671742912,0.6576068,-0.09218596,0.08018967,0.7433874
671794913,0.6575253,-0.091188364,0.07928737,0.7436792
671846926,0.657588,-0.08993626,0.077882335,0.7439246
671898914,0.6578892,-0.08898784,0.076119296,0.7439549
671950937,0.6580821,-0.08735741,0.07462294,0.74412906
672006910,0.65825814,-0.08743472,0.07390303,0.7440362
672058909,0.6585345,-0.08665714,0.072699845,0.7440011
672110910,0.6589359,-0.08624073,0.071551256,0.74380547
672162914,0.65919125,-0.08658014,0.070910715,0.743601
672215830,0.6593455,-0.08666114,0.0704988,0.743494
672267829,0.659482,-0.086549915,0.070062235,0.74342716
672319832,0.6597566,-0.0872094,0.069470145,0.74316204
672371830,0.6598794,-0.08924451,0.07056417,0.7427081
672423720,0.66005313,-0.09129345,0.07162496,0.742203
672479731,0.6599663,-0.09608853,0.07504647,0.7413363
672531755,0.65992266,-0.09892991,0.077271126,0.7407727
672583721,0.66005296,-0.10193829,0.07946183,0.7400166
672635716,0.6602098,-0.10331821,0.08144857,0.7394691
672687718,0.66066754,-0.10507027,0.08235771,0.7387124
672739715,0.6612372,-0.10579101,0.082708806,0.7380603
672791743,0.66182554,-0.10521243,0.08292129,0.7375917
672843729,0.6625345,-0.10516379,0.082899176,0.7369644
672899731,0.66329193,-0.105341576,0.08323167,0.73621976
672951742,0.6638652,-0.104022056,0.08384244,0.7358213
673003711,0.6644245,-0.10381496,0.08398596,0.73532915
673055710,0.6648685,-0.10324902,0.08394999,0.7350116
673107712,0.6653052,-0.10228402,0.083674304,0.7347827
673160619,0.66586775,-0.101670116,0.08290075,0.7344459
673212626,0.6662814,-0.10070483,0.08244762,0.73425484
673264619,0.66673326,-0.10019204,0.08224116,0.7339378
673316626,0.6671735,-0.099858016,0.08175869,0.7336372
673368517,0.6676052,-0.099758245,0.081263304,0.73331296
673424526,0.66802216,-0.09938089,0.081239656,0.73298705
673476516,0.66839683,-0.09946937,0.08129471,0.73262733
673528526,0.6686782,-0.0996956,0.08150428,0.73231643
673580516,0.6688793,-0.099680096,0.08160468,0.73212373
673632516,0.66874295,-0.099184364,0.08208746,0.73226166
673684511,0.6684758,-0.09921663,0.082525685,0.73245186
673736514,0.66814095,-0.09896628,0.08280636,0.7327596
673788564,0.66768897,-0.0992329,0.083087504,0.7331035
673844640,0.66720307,-0.09946734,0.082477584,0.73358285
673896512,0.6667144,-0.09869064,0.081576616,0.73423254
673948511,0.6660556,-0.09878087,0.08107542,0.7348735
674000512,0.6653983,-0.099499315,0.08053345,0.7354315
674052510,0.66465086,-0.09939808,0.080522545,0.73612195
674105431,0.6641188,-0.10004737,0.07991624,0.7365801
674157424,0.66392046,-0.09948208,0.078580335,0.73697907
674209428,0.6633972,-0.10104259,0.079620145,0.7371264
674261446,0.6628356,-0.10232109,0.080631174,0.7373453
674313320,0.6620195,-0.10592578,0.083513655,0.73724854
674365311,0.66097873,-0.11214883,0.088641934,0.73666304
674417328,0.6603717,-0.11546003,0.09179947,0.7363091
674469314,0.6598565,-0.11909791,0.095019974,0.73578286
674521319,0.6594167,-0.1235041,0.09922327,0.7348954
674573316,0.6595726,-0.12543243,0.101048276,0.73417985
674625355,0.6595988,-0.12745647,0.103437714,0.73347455
674677317,0.65996367,-0.12846746,0.10409279,0.7328771
674733314,0.660379,-0.12914746,0.10587877,0.73212725
674785356,0.6608321,-0.1295275,0.10693549,0.73149735
674837317,0.661201,-0.13129906,0.10914167,0.73052174
674889309,0.66191274,-0.1318818,0.109998375,0.72964317
674941322,0.66231453,-0.13337566,0.11248656,0.728627
674994270,0.66321504,-0.13268983,0.11258206,0.727918
